Data,IBOV,CDI Acumulado
2003-03-13,10783.0,901.66246
2003-03-14,10817.0,902.49743
2003-03-17,10874.0,903.33317
2003-03-18,11150.0,904.16884
2003-03-19,11006.0,905.00499
2003-03-20,11158.0,905.8422
2003-03-21,11377.0,906.6799
2003-03-24,11052.0,907.51809
2003-03-25,11232.0,908.35619
2003-03-26,11206.0,909.19536
2003-03-27,11233.0,910.03502
2003-03-28,11396.0,910.87631
2003-03-31,11273.0,911.71866
2003-04-01,11592.0,912.56122
2003-04-02,11872.0,913.40456
2003-04-03,12006.0,914.24868
2003-04-04,12065.0,915.09358
2003-04-07,12135.0,915.93955
2003-04-08,11778.0,916.7863
2003-04-09,11758.0,917.63354
2003-04-10,11591.0,918.48099
2003-04-11,11718.0,919.32951
2003-04-14,11873.0,920.17881
2003-04-15,12106.0,921.02919
2003-04-16,12043.0,921.88209
2003-04-17,12395.0,922.73637
2003-04-22,12452.0,923.59114
2003-04-23,12394.0,924.44671
2003-04-24,12120.0,925.30219
2003-04-25,12126.0,926.1576
2003-04-28,12462.0,927.01409
2003-04-29,12677.0,927.87136
2003-04-30,12556.0,928.7309
2003-05-02,12810.0,929.59152
2003-05-05,12832.0,930.45264
2003-05-06,12643.0,931.31368
2003-05-07,12956.0,932.17523
2003-05-08,12920.0,933.03728
2003-05-09,13214.0,933.90013
2003-05-12,13320.0,934.76349
2003-05-13,13420.0,935.62734
2003-05-14,13459.0,936.49259
2003-05-15,13129.0,937.35775
2003-05-16,13224.0,938.22518
2003-05-19,12745.0,939.09371
2003-05-20,12745.0,939.96246
2003-05-21,13033.0,940.83083
2003-05-22,13100.0,941.6994
2003-05-23,13142.0,942.56908
2003-05-26,12852.0,943.43955
2003-05-27,13246.0,944.31054
2003-05-28,13294.0,945.18203
2003-05-29,13405.0,946.05462
2003-05-30,13421.0,946.92802
2003-06-02,13228.0,947.80252
2003-06-03,13350.0,948.67813
2003-06-04,13718.0,949.55395
2003-06-05,13779.0,950.43088
2003-06-06,13923.0,951.30832
2003-06-09,13845.0,952.18657
2003-06-10,13893.0,953.06562
2003-06-11,13876.0,953.9452
2003-06-12,13982.0,954.82528
2003-06-13,13733.0,955.70617
2003-06-16,13832.0,956.58788
2003-06-17,13776.0,957.4704
2003-06-18,13510.0,958.35313
2003-06-19,13320.0,958.787645
2003-06-20,13130.0,959.22216
2003-06-23,12991.0,960.09168
2003-06-24,13108.0,960.96229
2003-06-25,13025.0,961.83369
2003-06-26,13111.0,962.70588
2003-06-27,13024.0,963.57916
2003-06-30,12972.0,964.45355
2003-07-01,13291.0,965.32781
2003-07-02,13310.0,966.20286
2003-07-03,13134.0,967.0784
2003-07-04,13273.0,967.95443
2003-07-07,13402.0,968.83094
2003-07-08,13618.0,969.70856
2003-07-09,13559.5,970.58697
2003-07-10,13501.0,971.46556
2003-07-11,13320.0,972.34495
2003-07-14,13588.0,973.22544
2003-07-15,13614.0,974.10704
2003-07-16,13487.0,974.98912
2003-07-17,13622.0,975.87139
2003-07-18,13794.0,976.75539
2003-07-21,13675.0,977.63925
2003-07-22,13835.0,978.5233
2003-07-23,13798.0,979.40753
2003-07-24,13761.0,980.24957
2003-07-25,13750.0,981.09265
2003-07-28,13643.0,981.93613
2003-07-29,13623.0,982.78034
2003-07-30,13474.0,983.6256
2003-07-31,13571.0,984.4722
2003-08-01,13129.0,985.31954
2003-08-04,12938.0,986.16855
2003-08-05,13059.0,987.01829
2003-08-06,12887.0,987.86877
2003-08-07,13328.0,988.71934
2003-08-08,13499.0,989.57129
2003-08-11,13560.0,990.42428
2003-08-12,13602.0,991.278
2003-08-13,13682.0,992.13183
2003-08-14,13812.0,992.98544
2003-08-15,13889.0,993.83979
2003-08-18,14146.0,994.69519
2003-08-19,14157.0,995.55101
2003-08-20,14466.0,996.39704
2003-08-21,14669.0,997.17418
2003-08-22,14613.0,997.95095
2003-08-25,14473.0,998.728
2003-08-26,14877.0,999.50533
2003-08-27,15142.0,1000.28424
2003-08-28,15064.0,1001.06409
2003-08-29,15174.0,1001.84422
2003-09-01,15352.0,1002.62495
2003-09-02,15454.0,1003.4063
2003-09-03,15633.0,1004.18858
2003-09-04,15704.0,1004.97147
2003-09-05,15899.0,1005.75529
2003-09-08,16050.0,1006.53973
2003-09-09,15718.0,1007.32511
2003-09-10,15983.0,1008.11111
2003-09-11,16292.0,1008.89771
2003-09-12,16421.0,1009.68526
2003-09-15,16341.0,1010.47277
2003-09-16,16269.0,1011.25957
2003-09-17,16492.0,1012.04434
2003-09-18,16889.0,1012.76642
2003-09-19,16851.0,1013.48868
2003-09-22,16485.0,1014.21213
2003-09-23,16443.0,1014.93677
2003-09-24,16057.0,1015.66192
2003-09-25,15806.0,1016.38726
2003-09-26,15810.0,1017.11311
2003-09-29,16108.0,1017.83948
2003-09-30,16010.0,1018.56638
2003-10-01,16578.0,1019.29412
2003-10-02,16893.0,1020.02273
2003-10-03,17089.0,1020.75186
2003-10-06,17273.0,1021.48117
2003-10-07,17470.0,1022.211
2003-10-08,17804.0,1022.94135
2003-10-09,17708.0,1023.67189
2003-10-10,17676.0,1024.40362
2003-10-13,18061.0,1025.13622
2003-10-14,18178.0,1025.86935
2003-10-15,17942.0,1026.60299
2003-10-16,17955.0,1027.3375
2003-10-17,17790.0,1028.07288
2003-10-20,18369.0,1028.80845
2003-10-21,18448.0,1029.54385
2003-10-22,18234.0,1030.27842
2003-10-23,17689.0,1030.98022
2003-10-24,17813.0,1031.68181
2003-10-27,17750.0,1032.38387
2003-10-28,18227.0,1033.08642
2003-10-29,17944.0,1033.79082
2003-10-30,18093.0,1034.49571
2003-10-31,17982.0,1035.20142
2003-11-03,18517.0,1035.90726
2003-11-04,18541.0,1036.61393
2003-11-05,18307.0,1037.32144
2003-11-06,18612.0,1038.02942
2003-11-07,18672.0,1038.73754
2003-11-10,18572.0,1039.44615
2003-11-11,18408.0,1040.15523
2003-11-12,18793.0,1040.86515
2003-11-13,18754.0,1041.57556
2003-11-14,18985.0,1042.28644
2003-11-17,18668.0,1042.99782
2003-11-18,18812.0,1043.70933
2003-11-19,18807.0,1044.42062
2003-11-20,19199.0,1045.0818
2003-11-21,19248.0,1045.74304
2003-11-24,19690.0,1046.40505
2003-11-25,19809.0,1047.06678
2003-11-26,19694.0,1047.72892
2003-11-27,19960.0,1048.39112
2003-11-28,20183.0,1049.05339
2003-12-01,20520.0,1049.71537
2003-12-02,20458.0,1050.37705
2003-12-03,20539.0,1051.03951
2003-12-04,20414.0,1051.70238
2003-12-05,20879.0,1052.36567
2003-12-08,20888.0,1053.02974
2003-12-09,21259.0,1053.69387
2003-12-10,20972.0,1054.35878
2003-12-11,21296.0,1055.02339
2003-12-12,20973.0,1055.68806
2003-12-15,20709.0,1056.35315
2003-12-16,20759.0,1057.0183
2003-12-17,21199.0,1057.68351
2003-12-18,21489.0,1058.31387
2003-12-19,21385.0,1058.94569
2003-12-22,21630.0,1059.57789
2003-12-23,21688.0,1060.21083
2003-12-24,21747.0,1060.84378
2003-12-26,21806.0,1061.47675
2003-12-29,22045.0,1062.11046
2003-12-30,22236.0,1062.74491
2003-12-31,22340.0,1063.38082
2004-01-02,22444.0,1064.01676
2004-01-05,23531.0,1064.65271
2004-01-06,23576.0,1065.28868
2004-01-07,23320.0,1065.92467
2004-01-08,23716.0,1066.56067
2004-01-09,23916.0,1067.19704
2004-01-12,24236.0,1067.8338
2004-01-13,23939.0,1068.47094
2004-01-14,23398.0,1069.10846
2004-01-15,22961.0,1069.746
2004-01-16,23154.0,1070.38355
2004-01-19,23385.0,1071.02147
2004-01-20,23678.0,1071.65978
2004-01-21,23301.0,1072.29847
2004-01-22,22968.0,1072.93864
2004-01-23,23471.0,1073.57956
2004-01-26,24349.0,1074.2205
2004-01-27,24226.0,1074.86181
2004-01-28,23851.0,1075.50278
2004-01-29,22386.0,1076.14339
2004-01-30,21851.0,1076.78549
2004-02-02,21786.0,1077.42797
2004-02-03,22280.0,1078.07083
2004-02-04,21684.0,1078.71408
2004-02-05,21091.0,1079.35771
2004-02-06,21968.0,1080.00136
2004-02-09,21961.0,1080.64502
2004-02-10,22171.0,1081.28869
2004-02-11,23197.0,1081.93238
2004-02-12,23063.0,1082.57719
2004-02-13,22529.0,1083.2235
2004-02-16,22188.0,1083.87056
2004-02-17,22426.0,1084.51801
2004-02-18,22000.0,1085.16584
2004-02-19,20950.0,1085.8137
2004-02-20,21336.0,1086.46268
2004-02-23,21427.0,1086.67901
2004-02-24,21518.0,1086.89534
2004-02-25,21609.0,1087.11167
2004-02-26,21449.0,1087.76106
2004-02-27,21755.0,1088.41083
2004-03-01,22498.0,1089.06062
2004-03-02,22442.0,1089.71079
2004-03-03,22550.0,1090.36099
2004-03-04,22392.0,1091.01119
2004-03-05,22872.0,1091.66216
2004-03-08,22993.0,1092.31389
2004-03-09,22673.0,1092.96564
2004-03-10,21670.0,1093.61814
2004-03-11,20763.0,1094.2703
2004-03-12,21775.0,1094.92283
2004-03-15,21233.0,1095.57539
2004-03-16,21612.0,1096.22833
2004-03-17,21900.0,1096.88166
2004-03-18,22369.0,1097.52751
2004-03-19,22260.0,1098.17448
2004-03-22,21663.0,1098.82334
2004-03-23,21204.0,1099.47371
2004-03-24,20984.0,1100.12296
2004-03-25,21000.0,1100.77184
2004-03-26,21541.0,1101.42111
2004-03-29,21530.0,1102.0703800000001
2004-03-30,22042.0,1102.71965
2004-03-31,22142.0,1103.37007
2004-04-01,22647.0,1104.02124
2004-04-02,22948.0,1104.6728
2004-04-05,23146.0,1105.32474
2004-04-06,23071.0,1105.97669
2004-04-07,22443.0,1106.62865
2004-04-08,22724.0,1107.28099
2004-04-12,22779.0,1107.93333
2004-04-13,22619.0,1108.58606
2004-04-14,22311.0,1109.23766
2004-04-15,21739.0,1109.88204
2004-04-16,21768.0,1110.52526
2004-04-19,21626.0,1111.16924
2004-04-20,21077.0,1111.8136
2004-04-22,21141.0,1112.45795
2004-04-23,21590.0,1113.10267
2004-04-26,21323.0,1113.74776
2004-04-27,21316.0,1114.39285
2004-04-28,20473.0,1115.03831
2004-04-29,19865.0,1115.68376
2004-04-30,19607.0,1116.33111
2004-05-03,19708.0,1116.97808
2004-05-04,19987.0,1117.6258
2004-05-05,20026.0,1118.27313
2004-05-06,19190.0,1118.92123
2004-05-07,18620.0,1119.56931
2004-05-10,17604.0,1120.21738
2004-05-11,18536.0,1120.86583
2004-05-12,18325.0,1121.51465
2004-05-13,18401.0,1122.16385
2004-05-14,18611.0,1122.8142
2004-05-17,18122.0,1123.46454
2004-05-18,18556.0,1124.11525
2004-05-19,18688.0,1124.76596
2004-05-20,18240.0,1125.41742
2004-05-21,18285.0,1126.07004
2004-05-24,18669.0,1126.72304
2004-05-25,18859.0,1127.37602
2004-05-26,19069.0,1128.03132
2004-05-27,19734.0,1128.68855
2004-05-28,19667.0,1129.34655
2004-05-31,19544.0,1130.00454
2004-06-01,19545.0,1130.6606
2004-06-02,19716.0,1131.31664
2004-06-03,19399.0,1131.9719
2004-06-04,19818.0,1132.6291
2004-06-07,20446.0,1133.2859
2004-06-08,20283.0,1133.9423
2004-06-09,19864.0,1134.5987
2004-06-10,19849.0,1134.927085
2004-06-11,19834.0,1135.25547
2004-06-14,19487.0,1135.91262
2004-06-15,20047.0,1136.57055
2004-06-16,20459.0,1137.22885
2004-06-17,20334.0,1137.88754
2004-06-18,20333.0,1138.54621
2004-06-21,20293.0,1139.20605
2004-06-22,20199.0,1139.86589
2004-06-23,20836.0,1140.52571
2004-06-24,20708.0,1141.18591
2004-06-25,20750.0,1141.84611
2004-06-28,20350.0,1142.50708
2004-06-29,20800.0,1143.16843
2004-06-30,21148.0,1143.83095
2004-07-01,21348.0,1144.49346
2004-07-02,21568.0,1145.15557
2004-07-05,21670.0,1145.81806
2004-07-06,21188.0,1146.48132
2004-07-07,21171.0,1147.14458
2004-07-08,20887.0,1147.8098
2004-07-09,21209.5,1148.47698
2004-07-12,21532.0,1149.14218
2004-07-13,21676.0,1149.80776
2004-07-14,21672.0,1150.47295
2004-07-15,22064.0,1151.1393
2004-07-16,22447.0,1151.80565
2004-07-19,22102.0,1152.47239
2004-07-20,22361.0,1153.13951
2004-07-21,21810.0,1153.80741
2004-07-22,21730.0,1154.47491
2004-07-23,21591.0,1155.14318
2004-07-26,21317.0,1155.81225
2004-07-27,21737.0,1156.4813
2004-07-28,22168.0,1157.15074
2004-07-29,22227.0,1157.82057
2004-07-30,22336.0,1158.49237
2004-08-02,22448.0,1159.16496
2004-08-03,22372.0,1159.83834
2004-08-04,22177.0,1160.51251
2004-08-05,21330.0,1161.18747
2004-08-06,21652.0,1161.86243
2004-08-09,21260.0,1162.53777
2004-08-10,21736.0,1163.21311
2004-08-11,21569.0,1163.88924
2004-08-12,21570.0,1164.56537
2004-08-13,21401.0,1165.24148
2004-08-16,21763.0,1165.91839
2004-08-17,22060.0,1166.5953
2004-08-18,22778.0,1167.27179
2004-08-19,22934.0,1167.94908
2004-08-20,23195.0,1168.62676
2004-08-23,22852.0,1169.30604
2004-08-24,22870.0,1169.98571
2004-08-25,23058.0,1170.66458
2004-08-26,22582.0,1171.34383
2004-08-27,22596.0,1172.02509
2004-08-30,22869.0,1172.70795
2004-08-31,22803.0,1173.39161
2004-09-01,22512.0,1174.07447
2004-09-02,22688.0,1174.75852
2004-09-03,22415.0,1175.44176
2004-09-06,22501.0,1176.12581
2004-09-08,22534.0,1176.81066
2004-09-09,22286.0,1177.49509
2004-09-10,21968.0,1178.18114
2004-09-13,21809.0,1178.86961
2004-09-14,22309.0,1179.55888
2004-09-15,22343.0,1180.24936
2004-09-16,22875.0,1180.95116
2004-09-17,23073.0,1181.65296
2004-09-20,23078.0,1182.356
2004-09-21,23105.0,1183.05743
2004-09-22,22748.0,1183.76048
2004-09-23,22943.0,1184.46356
2004-09-24,22972.0,1185.16826
2004-09-27,22834.0,1185.87338
2004-09-28,23230.0,1186.57893
2004-09-29,23208.0,1187.28367
2004-09-30,23245.0,1187.99006
2004-10-01,23777.0,1188.69726
2004-10-04,24150.0,1189.40408
2004-10-05,24205.0,1190.11091
2004-10-06,24027.0,1190.81816
2004-10-07,24104.0,1191.52583
2004-10-08,23926.0,1192.23392
2004-10-11,23953.0,1192.94244
2004-10-13,23289.0,1193.65219
2004-10-14,22959.0,1194.36195
2004-10-15,23367.0,1195.07213
2004-10-18,23411.0,1195.78274
2004-10-19,22892.0,1196.49336
2004-10-20,22873.0,1197.20441
2004-10-21,23058.0,1197.93548
2004-10-22,22735.0,1198.66862
2004-10-25,22602.0,1199.40304
2004-10-26,22848.0,1200.1379
2004-10-27,23170.0,1200.8724
2004-10-28,22928.0,1201.60734
2004-10-29,23052.0,1202.34233
2004-11-01,23272.0,1203.07817
2004-11-03,23660.0,1203.8157
2004-11-04,23879.0,1204.55367
2004-11-05,23541.0,1205.29251
2004-11-08,23211.0,1206.0318
2004-11-09,23215.0,1206.77155
2004-11-10,23454.0,1207.51174
2004-11-11,23520.0,1208.2524
2004-11-12,24035.0,1208.99391
2004-11-16,23772.0,1209.7363
2004-11-17,24169.0,1210.47873
2004-11-18,24143.0,1211.24175
2004-11-19,24034.0,1212.00525
2004-11-22,24444.0,1212.76923
2004-11-23,24340.0,1213.53287
2004-11-24,24368.0,1214.29699
2004-11-25,24866.0,1215.06077
2004-11-26,24997.0,1215.82504
2004-11-29,24854.0,1216.59019
2004-11-30,25128.0,1217.35665
2004-12-01,25234.0,1218.12442
2004-12-02,25200.0,1218.89226
2004-12-03,25467.0,1219.66017
2004-12-06,25632.0,1220.42815
2004-12-07,24988.0,1221.19661
2004-12-08,24968.0,1221.96473
2004-12-09,24526.0,1222.73334
2004-12-10,24933.0,1223.50325
2004-12-13,25225.0,1224.27365
2004-12-14,25563.0,1225.04495
2004-12-15,25575.0,1225.81674
2004-12-16,25831.0,1226.60932
2004-12-17,25659.0,1227.40241
2004-12-20,25536.0,1228.19643
2004-12-21,25889.0,1228.99055
2004-12-22,25723.0,1229.7856
2004-12-23,25878.0,1230.58158
2004-12-24,25907.0,1231.37807
2004-12-27,25936.0,1232.17507
2004-12-28,26116.0,1232.97218
2004-12-29,26161.0,1233.77064
2004-12-30,26196.0,1234.57086
2004-12-31,25959.0,1235.37201
2005-01-03,25722.0,1236.17369
2005-01-04,24848.0,1236.97422
2005-01-05,24691.0,1237.77526
2005-01-06,24366.0,1238.57683
2005-01-07,24747.0,1239.3785
2005-01-10,24291.0,1240.18068
2005-01-11,24369.0,1240.98297
2005-01-12,24509.0,1241.78661
2005-01-13,24805.0,1242.58994
2005-01-14,24924.0,1243.39462
2005-01-17,24515.0,1244.20066
2005-01-18,24089.0,1245.00681
2005-01-19,24271.0,1245.81348
2005-01-20,23609.0,1246.64121
2005-01-21,23818.0,1247.46992
2005-01-24,24197.0,1248.2996
2005-01-25,24363.5,1249.12982
2005-01-26,24530.0,1249.95977
2005-01-27,24029.0,1250.79068
2005-01-28,23968.0,1251.62172
2005-01-31,24350.0,1252.45458
2005-02-01,24149.0,1253.28799
2005-02-02,24605.0,1254.12238
2005-02-03,24873.0,1254.9569
2005-02-04,25731.0,1255.79198
2005-02-07,25925.0,1256.0705233333333
2005-02-08,26119.0,1256.3490666666667
2005-02-09,26313.0,1256.62761
2005-02-10,26415.0,1257.46296
2005-02-11,26670.0,1258.29886
2005-02-14,26531.0,1259.13489
2005-02-15,26610.0,1259.97148
2005-02-16,26384.0,1260.80778
2005-02-17,27090.0,1261.66577
2005-02-18,26756.0,1262.52391
2005-02-21,26853.0,1263.38265
2005-02-22,26740.0,1264.24196
2005-02-23,27198.0,1265.10144
2005-02-24,28436.0,1265.9615
2005-02-25,28425.0,1266.82215
2005-02-28,28139.0,1267.68338
2005-03-01,27729.0,1268.54478
2005-03-02,28199.0,1269.4059
2005-03-03,28668.0,1270.26762
2005-03-04,29197.0,1271.12949
2005-03-07,29455.0,1271.9928
2005-03-08,29021.0,1272.85585
2005-03-09,28514.0,1273.71905
2005-03-10,28567.0,1274.58241
2005-03-11,28074.0,1275.44636
2005-03-14,28098.0,1276.3109
2005-03-15,27587.0,1277.17644
2005-03-16,27826.0,1278.04301
2005-03-17,28085.0,1278.93192
2005-03-18,27593.0,1279.82231
2005-03-21,27411.0,1280.71375
2005-03-22,26618.0,1281.60623
2005-03-23,26248.0,1282.49977
2005-03-24,26701.0,1283.39435
2005-03-28,26257.0,1284.2891300000001
2005-03-29,25842.0,1285.18453
2005-03-30,26469.0,1286.08013
2005-03-31,26610.0,1286.97721
2005-04-01,26773.0,1287.87492
2005-04-04,26406.0,1288.77325
2005-04-05,26038.0,1289.67264
2005-04-06,25695.0,1290.57223
2005-04-07,26307.0,1291.47244
2005-04-08,25884.0,1292.37285
2005-04-11,25899.0,1293.27389
2005-04-12,26206.0,1294.1747
2005-04-13,26066.0,1295.07656
2005-04-14,24984.0,1295.97905
2005-04-15,24655.0,1296.88174
2005-04-18,24877.0,1297.78506
2005-04-19,25566.0,1298.68944
2005-04-20,25062.0,1299.59402
2005-04-22,24767.0,1300.50831
2005-04-25,25231.0,1301.42411
2005-04-26,25304.0,1302.34056
2005-04-27,25241.0,1303.25852
2005-04-28,24439.0,1304.17756
2005-04-29,24843.0,1305.09811
2005-05-02,24704.0,1306.02018
2005-05-03,24715.0,1306.9429
2005-05-04,25474.0,1307.86628
2005-05-05,25435.0,1308.7903
2005-05-06,25589.0,1309.71542
2005-05-09,25464.0,1310.64032
2005-05-10,24762.0,1311.56587
2005-05-11,24698.0,1312.49207
2005-05-12,24117.0,1313.41893
2005-05-13,23887.0,1314.34601
2005-05-16,24378.0,1315.27461
2005-05-17,24412.0,1316.20387
2005-05-18,24898.0,1317.13335
2005-05-19,24829.0,1318.07398
2005-05-20,24522.0,1319.01529
2005-05-23,24214.0,1319.95727
2005-05-24,24545.0,1320.89991
2005-05-25,24478.0,1321.8428
2005-05-26,24866.5,1322.3148
2005-05-27,25255.0,1322.7868
2005-05-30,25424.0,1323.73234
2005-05-31,25207.0,1324.68032
2005-06-01,25948.0,1325.62898
2005-06-02,26639.0,1326.57744
2005-06-03,26365.0,1327.52614
2005-06-06,25556.0,1328.47507
2005-06-07,25026.0,1329.42469
2005-06-08,24701.0,1330.3741
2005-06-09,24483.0,1331.32419
2005-06-10,24950.0,1332.2754
2005-06-13,24901.0,1333.22773
2005-06-14,25744.0,1334.18074
2005-06-15,25481.0,1335.13443
2005-06-16,25750.0,1336.08836
2005-06-17,26092.0,1337.04342
2005-06-20,26045.0,1337.99871
2005-06-21,25721.0,1338.95425
2005-06-22,25678.0,1339.91091
2005-06-23,24815.0,1340.86825
2005-06-24,24916.0,1341.82672
2005-06-27,25225.0,1342.78633
2005-06-28,25261.0,1343.74661
2005-06-29,25126.0,1344.70759
2005-06-30,25051.0,1345.66925
2005-07-01,25311.0,1346.63116
2005-07-04,25044.0,1347.5942
2005-07-05,24674.0,1348.55703
2005-07-06,24516.0,1349.52055
2005-07-07,24449.0,1350.48431
2005-07-08,24422.0,1351.44787
2005-07-11,25015.0,1352.41301
2005-07-12,25536.0,1353.37839
2005-07-13,25855.0,1354.34445
2005-07-14,25919.0,1355.31166
2005-07-15,25221.0,1356.27956
2005-07-18,25321.0,1357.2477
2005-07-19,25270.0,1358.21653
2005-07-20,25704.0,1359.1856
2005-07-21,25842.0,1360.15536
2005-07-22,25391.0,1361.12582
2005-07-25,24530.0,1362.09696
2005-07-26,24868.0,1363.06835
2005-07-27,25337.0,1364.03998
2005-07-28,26068.0,1365.0123
2005-07-29,26042.0,1365.98577
2005-08-01,26298.0,1366.96038
2005-08-02,26788.0,1367.93615
2005-08-03,26714.0,1368.91261
2005-08-04,26469.0,1369.88976
2005-08-05,26517.0,1370.86716
2005-08-08,26711.0,1371.84526
2005-08-09,27291.0,1372.8236
2005-08-10,27116.0,1373.80264
2005-08-11,26633.0,1374.78238
2005-08-12,26950.0,1375.76281
2005-08-15,27375.0,1376.74349
2005-08-16,27080.0,1377.72441
2005-08-17,27416.0,1378.70511
2005-08-18,26899.0,1379.6856
2005-08-19,26643.0,1380.66816
2005-08-22,27260.0,1381.65187
2005-08-23,26769.0,1382.63629
2005-08-24,26712.0,1383.62187
2005-08-25,27401.0,1384.60814
2005-08-26,27094.0,1385.59467
2005-08-29,27384.0,1386.58327
2005-08-30,27603.0,1387.57258
2005-08-31,28044.0,1388.56352
2005-09-01,27962.0,1389.55563
2005-09-02,28319.0,1390.54844
2005-09-05,28522.0,1391.54196
2005-09-06,28854.0,1392.53574
2005-09-08,28828.0,1393.52929
2005-09-09,29307.0,1394.52356
2005-09-12,29086.0,1395.519
2005-09-13,28873.0,1396.51468
2005-09-14,29049.0,1397.51108
2005-09-15,29366.0,1398.49751
2005-09-16,29815.0,1399.48464
2005-09-19,30076.0,1400.47247
2005-09-20,30058.0,1401.46053
2005-09-21,30837.0,1402.44788
2005-09-22,30678.0,1403.4364
2005-09-23,31294.0,1404.42515
2005-09-26,31141.0,1405.41553
2005-09-27,30874.0,1406.40614
2005-09-28,31317.0,1407.39792
2005-09-29,31208.0,1408.39086
2005-09-30,31583.0,1409.38731
2005-10-03,31856.0,1410.3826
2005-10-04,31283.0,1411.37671
2005-10-05,30163.0,1412.37105
2005-10-06,29227.0,1413.36516
2005-10-07,29972.0,1414.36043
2005-10-10,30277.0,1415.35594
2005-10-11,30614.0,1416.35261
2005-10-13,29880.0,1417.34858
2005-10-14,29770.0,1418.34524
2005-10-17,30241.0,1419.34166
2005-10-18,29067.0,1420.33926
2005-10-19,29297.0,1421.33755
2005-10-20,28344.0,1422.31428
2005-10-21,29175.0,1423.29121
2005-10-24,29834.0,1424.26833
2005-10-25,29498.0,1425.2466
2005-10-26,29729.0,1426.22459
2005-10-27,29132.0,1427.20372
2005-10-28,29318.0,1428.18305
2005-10-31,30193.0,1429.16544
2005-11-01,30899.0,1430.15041
2005-11-03,31099.0,1431.13463
2005-11-04,30887.0,1432.12049
2005-11-07,30952.0,1433.10702
2005-11-08,30970.0,1434.09375
2005-11-09,30666.0,1435.08164
2005-11-10,30724.0,1436.07021
2005-11-11,30510.0,1437.05898
2005-11-14,30218.0,1438.04892
2005-11-16,30482.0,1439.03809
2005-11-17,31087.0,1440.02794
2005-11-18,31102.0,1441.01848
2005-11-21,31110.0,1442.00825
2005-11-22,31489.0,1442.99871
2005-11-23,31942.0,1443.98839
2005-11-24,31944.0,1444.95556
2005-11-25,31919.0,1445.92385
2005-11-28,31357.0,1446.8928
2005-11-29,31651.0,1447.86336
2005-11-30,31916.0,1448.83555
2005-12-01,32617.0,1449.80839
2005-12-02,32832.0,1450.7814
2005-12-05,32701.0,1451.75554
2005-12-06,33223.0,1452.72985
2005-12-07,32756.0,1453.70482
2005-12-08,32480.0,1454.67898
2005-12-09,32921.0,1455.65379
2005-12-12,32970.0,1456.62926
2005-12-13,33419.0,1457.60489
2005-12-14,33629.0,1458.58019
2005-12-15,33193.0,1459.5336
2005-12-16,33291.0,1460.48812
2005-12-19,33005.0,1461.44424
2005-12-20,33066.0,1462.40149
2005-12-21,33517.0,1463.35985
2005-12-22,33512.0,1464.31885
2005-12-23,33331.0,1465.27847
2005-12-26,33297.0,1466.23822
2005-12-27,33370.0,1467.19861
2005-12-28,33138.0,1468.15913
2005-12-29,33455.0,1469.12275
2005-12-30,33481.0,1470.0875
2006-01-02,33507.0,1471.0504
2006-01-03,34540.0,1472.01394
2006-01-04,35002.0,1472.97761
2006-01-05,34936.0,1473.94142
2006-01-06,35475.0,1474.90586
2006-01-09,35337.0,1475.87043
2006-01-10,35049.0,1476.83464
2006-01-11,35952.0,1477.79948
2006-01-12,35779.0,1478.76545
2006-01-13,35897.0,1479.73155
2006-01-16,36533.0,1480.69828
2006-01-17,36119.0,1481.66515
2006-01-18,35805.0,1482.63264
2006-01-19,36858.0,1483.56219
2006-01-20,36694.0,1484.49282
2006-01-23,36631.0,1485.42605
2006-01-24,37399.0,1486.36137
2006-01-25,37706.5,1487.29829
2006-01-26,38014.0,1488.23933
2006-01-27,37822.0,1489.17693
2006-01-30,38242.0,1490.11159
2006-01-31,38382.0,1491.04532
2006-02-01,38484.0,1491.98216
2006-02-02,37304.0,1492.92111
2006-02-03,37261.0,1493.86065
2006-02-06,37321.0,1494.80078
2006-02-07,36561.0,1495.7415
2006-02-08,36499.0,1496.68281
2006-02-09,36882.0,1497.62472
2006-02-10,36975.0,1498.56671
2006-02-13,36113.0,1499.50879
2006-02-14,36626.0,1500.45196
2006-02-15,37239.0,1501.39827
2006-02-16,38256.0,1502.34467
2006-02-17,38421.0,1503.29218
2006-02-20,38539.0,1504.24028
2006-02-21,38165.0,1505.18898
2006-02-22,38246.0,1506.1393
2006-02-23,38405.0,1507.09022
2006-02-24,38610.0,1508.04429
2006-02-27,38799.0,1508.3625133333333
2006-02-28,38988.0,1508.6807366666667
2006-03-01,39177.0,1508.99896
2006-03-02,39125.0,1509.95424
2006-03-03,39239.0,1510.90962
2006-03-06,38353.0,1511.86508
2006-03-07,37422.0,1512.82064
2006-03-08,37289.0,1513.77578
2006-03-09,36312.0,1514.69397
2006-03-10,36890.0,1515.61169
2006-03-13,36792.0,1516.52997
2006-03-14,37541.0,1517.44829
2006-03-15,38243.0,1518.36664
2006-03-16,38156.0,1519.28504
2006-03-17,38049.0,1520.20398
2006-03-20,38203.0,1521.12349
2006-03-21,37398.0,1522.04355
2006-03-22,37850.0,1522.96469
2006-03-23,37473.0,1523.88742
2006-03-24,37577.0,1524.80967
2006-03-27,37641.0,1525.73248
2006-03-28,36682.0,1526.65637
2006-03-29,37491.0,1527.58082
2006-03-30,37776.0,1528.50635
2006-03-31,37951.0,1529.43348
2006-04-03,38717.0,1530.35805
2006-04-04,38802.0,1531.28213
